date,dailyreturns,totalcap,chngcap,divfac,spread,shrout,SDT_RET,Mkt-RF,SMB,HML,RMW,CMA,RF,SPYRET,TMW_SPYRET,UP_DWN
1984-01-27,0.0006231300000000006,763648702.625,0.00023339981434489232,0.0,0.94875,163231.78,0.012862159466218902,-0.23,-0.41,0.71,0.14,0.33,0.036,0.004854,-0.057971,0
1984-01-30,-0.005571480000000002,760921049.875,-0.003571868505274578,0.0009488000000000001,1.1325,162979.23,0.015240023227984104,-0.85,-0.44,1.18,0.14,0.44,0.036,-0.057971,0.005128,1
1984-01-31,0.004125570000000002,762340102.875,0.001864914895222114,0.00049989,1.105,161058.11,0.017794350642066945,0.11,-0.7,0.16,-0.16,-0.02,0.036,0.005128,0.0,0
1984-02-01,-0.003933170000000001,760041622.0,-0.003015033403505618,0.00033747,1.06875,161788.27,0.014165034329526581,-0.49,-0.13,0.25,0.24,0.03,0.036,0.000000,0.020408,1
1984-02-02,0.00401084,763138689.375,0.00407486548809044,0.0005003299999999999,1.01,162185.93,0.018252614198110105,0.3,-0.45,-0.17,-0.08,0.02,0.036,0.020408,-0.01,0
1984-02-03,-0.016368730000000005,749167742.0,-0.018307219342321712,0.00024353,1.51,163861.52,0.018948283058518985,-1.34,0.68,0.7,0.01,0.29,0.036,-0.010000,-0.010101,0
1984-02-06,-0.01521041,736258041.875,-0.01723205552141882,0.00123973,1.0925,160916.69,0.014415924530973631,-1.67,-0.1,1.06,0.19,0.11,0.036,-0.010101,0.0,0
1984-02-07,0.005555140000000003,741070439.25,0.006536291763611146,0.00014526,1.08625,163071.44,0.015462371164889558,0.11,-1.0,-0.13,-0.05,-0.24,0.036,0.000000,-0.030612,0
1984-02-08,-0.01909081,727994167.75,-0.017645112809025032,0.00023151999999999998,1.42,163167.02,0.016312853423669362,-1.73,0.72,0.81,0.32,0.0,0.036,-0.030612,-0.021053,0
1984-02-09,-0.00117443,726952056.125,-0.0014314834804526333,0.00032244999999999995,1.30625,161977.59,0.017221641409384713,-0.51,-0.79,0.08,0.02,0.07,0.036,-0.021053,-0.053763,0
1984-02-10,0.007801560000000001,731205049.625,0.005850445657545222,0.00043862999999999997,0.83125,162501.2,0.014493323410495335,0.51,-0.09,-0.7,0.1,-0.09,0.036,-0.053763,-0.017045,0
1984-02-13,-0.00711147,726104299.75,-0.006975813251858587,9.022e-05,1.04875,162501.2,0.011759521023241579,-0.97,-0.24,0.4,0.18,-0.15,0.036,-0.017045,0.0,0
1984-02-14,0.012833950000000007,734231311.125,0.011192622571988942,0.00042833,1.07125,161489.05,0.019191028447591404,0.94,-0.54,-0.33,-0.31,0.27,0.036,0.000000,0.011561,1
1984-02-15,-0.0010589,732209961.75,-0.002753014403462095,0.0,0.9725,161180.24,0.015004368836839463,-0.15,0.34,0.0,0.34,-0.1,0.036,0.011561,0.028571,1
1984-02-16,0.00026536559139784914,664747410.25,-0.09213552809191894,0.0,0.9516129032258065,166582.60215053763,0.01749897872472472,-0.21,-0.11,0.26,0.05,0.3,0.036,0.028571,0.011111,1
1984-02-17,-0.0013446600000000001,710429836.125,0.06872148002475043,0.00040281,1.035,160384.76,0.017968230159226852,-0.28,0.26,0.26,0.37,0.27,0.036,0.011111,-0.010989,0
1984-02-21,-0.007728389999999999,699078318.0,-0.015978380337903886,0.00011682999999999999,0.875,160678.0,0.014520722173580875,-0.76,0.11,0.29,0.18,0.24,0.036,-0.010989,-0.005556,0
1984-02-22,-0.0022386200000000006,699396124.875,0.0004546083991121552,0.00017961000000000002,0.90625,160841.01,0.016604316742961932,-0.3,0.09,0.43,-0.02,0.26,0.036,-0.005556,0.01676,1
1984-02-23,0.00026179999999999975,700490990.375,0.0015654440467420816,0.0,1.31375,161295.11,0.01650835288665417,-0.23,-0.62,0.39,-0.02,0.29,0.036,0.016760,0.010989,1
1984-02-24,0.024178740000000004,714708484.0,0.02029646893443804,0.00032812,1.24625,162213.61,0.01911213765780555,1.98,-0.73,-1.17,-0.19,-0.44,0.036,0.010989,0.038043,1
1984-02-27,0.011933329999999999,724742718.5,0.014039618564259282,0.00017291,1.2225,162898.67,0.01847966163003823,1.17,-0.2,0.18,-0.17,0.38,0.036,0.038043,-0.005236,0
1984-02-28,-0.015134129999999997,713413603.625,-0.015631912657843472,0.00010067999999999999,1.0525,162731.83,0.015646126392303603,-1.39,0.88,0.89,0.03,0.24,0.036,-0.005236,0.010526,1
1984-02-29,0.0026839899999999994,714412128.25,0.0013996433764738025,0.0,1.13625,163144.99,0.01428259586759601,0.21,0.2,0.03,-0.16,-0.12,0.036,0.010526,0.0,0
1984-03-01,0.006436010000000002,719148865.5,0.0066302587297937254,0.00027261,1.0225,162289.96,0.014581502038780836,0.66,-0.26,0.01,-0.06,-0.22,0.033,0.000000,0.005208,1
1984-03-02,0.007607609999999997,723532046.0,0.00609495573208263,0.0,1.01375,162008.25,0.0162048490322957,0.67,0.06,-0.23,-0.1,0.13,0.033,0.005208,-0.015544,0
1984-03-05,-0.008289759999999997,716549097.5,-0.009651194495951865,0.00014999,0.84125,162904.57,0.014972588802099913,-0.78,0.41,0.42,-0.2,0.03,0.033,-0.015544,-0.005263,0
1984-03-06,-0.010876079999999996,706345498.25,-0.014239916407123743,0.0,1.09375,162185.34,0.020795588508327356,-1.0,0.78,0.06,-0.23,0.03,0.033,-0.005263,0.010582,1
1984-03-07,-0.008944519999999997,699636021.5,-0.009498859646763558,0.0,0.95125,162843.54,0.01394838921693364,-1.1,0.11,0.66,-0.13,0.13,0.033,0.010582,0.068063,1
1984-03-08,0.0041277,702829937.625,0.004565111038954628,0.0,0.8675,162843.54,0.012790173455438435,0.31,-0.17,0.17,-0.18,0.06,0.033,0.068063,-0.039216,0
1984-03-09,-0.0058991899999999995,697933930.375,-0.006966133609141001,0.00096574,0.8525,161546.55,0.012561367791037614,-0.47,0.24,0.13,0.04,-0.06,0.033,-0.039216,-0.015306,0
1984-03-12,0.013548650000000002,708354649.25,0.014930809954175617,0.0,1.07,162513.95,0.016683886540868883,0.99,-1.02,-0.49,-0.22,0.15,0.033,-0.015306,0.020725,1
1984-03-13,0.0015097900000000007,707827601.125,-0.0007440455505699495,5.334000000000001e-05,1.0,162442.87,0.016683978903923542,0.39,0.28,-0.76,-0.09,-0.36,0.033,0.020725,0.0,0
1984-03-14,0.0007268200000000002,707944813.25,0.0001655941712555009,0.0,0.79625,162804.29,0.01091143706187006,-0.06,0.03,-0.29,0.05,0.08,0.033,0.000000,-0.015228,0
1984-03-15,0.004637030000000002,710431085.5,0.003511957716853864,4.73e-05,0.80375,162171.81,0.0110603036064919,0.42,-0.04,-0.42,0.11,0.12,0.033,-0.015228,0.010309,1
1984-03-16,0.012487559999999998,718818286.5,0.01180579111920066,0.0,1.08,161713.99,0.01583694771334273,1.04,-0.38,-0.17,0.04,0.27,0.033,0.010309,-0.015306,0
1984-03-19,-0.009722330000000005,712942250.0,-0.008174578485768635,0.00033241000000000005,0.73375,161766.6,0.013070694152854879,-0.93,0.21,0.48,0.09,0.15,0.033,-0.015306,-0.010363,0
1984-03-20,0.007294360000000003,717769260.375,0.0067705489119209705,4.390000000000001e-05,0.8875,162075.41,0.014906099217746166,0.53,-0.31,0.12,0.0,-0.23,0.033,-0.010363,-0.010471,0
1984-03-21,-0.00112708,715221640.375,-0.0035493579073990755,0.0,0.85125,161431.64,0.012719958430686157,-0.13,0.35,0.08,-0.32,0.14,0.033,-0.010471,-0.026455,0
1984-03-22,-0.01197164,706519088.5,-0.01216762942245031,0.0,0.89625,161410.54,0.01509230391306922,-1.03,0.65,0.34,0.29,0.2,0.033,-0.026455,-0.021739,0
1984-03-23,0.0006092800000000001,707631033.25,0.0015738353968053342,0.0,0.88875,162205.93,0.014441893714545267,-0.1,-0.19,0.23,-0.15,0.27,0.033,-0.021739,-0.016667,0
1984-03-26,-0.001946569999999999,705369452.25,-0.003195989002366173,0.00215835,0.82875,162368.41,0.013378562864081543,-0.08,-0.33,0.51,-0.04,0.13,0.033,-0.016667,-0.022599,0
1984-03-27,0.005142679999999999,710749891.125,0.007627830859186391,6.35e-05,0.82125,161417.67,0.014942187668504503,0.25,-0.42,0.01,0.24,0.06,0.033,-0.022599,0.057803,1
1984-03-28,0.018229079999999998,721956874.25,0.015767829534607758,0.0,1.095,161122.13,0.01719060983028147,1.37,-0.99,-0.45,-0.28,0.01,0.033,0.057803,0.0,0
1984-03-29,-0.0019223200000000001,718774187.375,-0.004408416885435584,0.0,0.8375,161056.24,0.013338253662502167,-0.12,0.35,0.02,-0.07,-0.04,0.033,0.000000,-0.016393,0
1984-03-30,-0.0020919600000000003,718787374.0,1.8345991316337518e-05,0.00026027,0.78125,161209.15,0.013965393200003612,-0.15,0.31,0.01,0.32,0.07,0.033,-0.016393,-0.011111,0
1984-04-02,-0.006982929999999999,712928559.5,-0.00815097024784417,0.00027638,1.115,161209.15,0.01635830780513607,-0.68,0.36,0.39,0.17,0.01,0.041,-0.011111,-0.022472,0
1984-04-03,-0.00226332,711661306.5,-0.0017775315396100222,0.0,0.83,161154.14,0.012343611785728183,-0.34,0.06,0.43,0.21,0.19,0.041,-0.022472,-0.011494,0
1984-04-04,-0.0007053300000000002,710415705.25,-0.0017502725504719985,0.00018305000000000003,0.76625,161363.33,0.01166731832297362,-0.08,-0.16,0.29,0.1,0.29,0.041,-0.011494,-0.05814,0
1984-04-05,-0.015517749999999995,698759119.625,-0.01640811927278263,0.0,1.34375,161379.75,0.015896725062243024,-1.53,0.69,0.51,0.58,0.16,0.041,-0.058140,-0.018519,0
1984-04-06,0.003355639999999999,701810627.625,0.004367038532016032,0.0,0.8875,161302.66,0.014004323917067235,-0.01,-0.76,0.32,0.15,0.08,0.041,-0.018519,-0.025157,0
1984-04-09,0.00128849,702293321.375,0.0006877834717800013,7.408000000000001e-05,0.81125,161317.45,0.012547335779420073,-0.07,-0.33,0.18,0.13,0.31,0.041,-0.025157,0.012903,1
1984-04-10,0.003931219999999998,704606045.625,0.003293103009255338,0.0,0.73375,161095.8,0.010962812530430943,0.19,-0.24,0.22,-0.13,0.18,0.041,0.012903,-0.070064,0
1984-04-11,-0.00560913,701234296.125,-0.004785297431005087,0.0,0.815,161440.05,0.012960392202145522,-0.59,0.22,0.53,0.22,0.04,0.041,-0.070064,0.041096,1
1984-04-12,0.018559179999999998,715851308.5,0.020844691219144895,0.0,1.42125,162345.88,0.013703924547649729,1.35,-1.2,-0.34,0.03,0.04,0.041,0.041096,0.052632,1
1984-04-13,-0.0011732899999999998,713842575.875,-0.002806075229797478,0.00012245,1.0,162674.1,0.011308129939704103,-0.07,0.67,-0.5,0.38,-0.23,0.041,0.052632,-0.03125,0
1984-04-16,0.006945359999999999,719134926.0,0.007413889706022081,8.151999999999999e-05,1.00375,161670.13,0.011612532291999333,0.46,-0.56,-0.18,-0.01,0.16,0.041,-0.031250,0.012903,1
1984-04-17,0.005068079999999999,721050510.0,0.0026637337872810196,0.0,0.855,161841.86,0.011792308387446727,0.45,0.08,-0.16,-0.12,-0.14,0.041,0.012903,0.006369,1
1984-04-18,-0.006477269999999997,716102166.625,-0.006862686186852596,0.0,0.82625,161831.42,0.010276539711474634,-0.58,0.57,-0.12,0.12,-0.19,0.041,0.006369,0.037975,1
1984-04-19,0.0015845700000000002,716747798.0,0.0009015911487084693,0.0,0.77625,161841.86,0.010574259471891584,-0.01,0.02,-0.07,0.1,-0.2,0.041,0.037975,-0.030488,0
1984-04-23,-0.0072911400000000015,711584285.25,-0.00720408596218669,0.0,0.81875,161831.42,0.012025052551614523,-0.7,0.26,0.11,0.16,0.23,0.041,-0.030488,-0.025157,0
1984-04-24,0.00886618,718637834.5,0.009912457872115477,0.00011304,1.03125,161670.13,0.011229116262105349,0.53,-0.47,-0.01,0.18,0.36,0.041,-0.025157,0.0,0
1984-04-25,0.004554949999999999,722875935.625,0.005897408849825814,0.0,0.8225,161543.05,0.011428882296752832,0.28,-0.1,-0.41,0.42,0.12,0.041,0.000000,0.006452,1
1984-04-26,0.011351390000000003,731107131.5,0.011386733835430984,0.00011428000000000001,0.8475,162427.99,0.012243556790686592,0.97,-0.39,-0.15,0.23,0.02,0.041,0.006452,0.00641,1
1984-04-27,-0.0032006399999999985,728262288.125,-0.0038911443377159793,0.0,0.88875,162119.18,0.014223335305139376,-0.1,0.36,0.07,0.22,-0.39,0.041,0.006410,0.0,0
1984-04-30,0.0019893099999999998,729356317.125,0.001502245849934969,0.00048139,0.85375,161325.87,0.011252794690985649,0.06,-0.03,0.03,0.19,-0.27,0.041,0.000000,0.044586,1
1984-05-01,0.00878997,735410247.25,0.008300373881539258,0.000658,0.94,161744.38,0.014882163855410708,1.01,-0.44,-0.33,-0.06,-0.35,0.035,0.044586,-0.018293,0
1984-05-02,0.0011226600000000002,735235676.875,-0.00023737821937186432,0.00032236,0.78625,161425.13,0.012646656559172333,0.37,0.5,-0.61,-0.01,-0.41,0.035,-0.018293,0.068323,1
1984-05-03,-0.0040449899999999974,731330548.25,-0.0053113970769184116,0.00034653000000000006,0.76875,162429.1,0.012973729502418306,-0.28,0.63,-0.13,0.12,0.02,0.035,0.068323,-0.046512,0
1984-05-04,-0.012095039999999996,721932448.625,-0.012850686529488842,0.00054496,1.09375,161733.94,0.014217983129868043,-1.03,0.58,0.67,0.26,0.25,0.035,-0.046512,0.073171,1
1984-05-07,0.0033196300000000005,723500785.25,0.002172414646255394,0.0006432499999999999,0.74125,161693.91,0.012215773196196348,0.13,-0.16,-0.21,0.07,-0.02,0.035,0.073171,0.045455,1
1984-05-08,0.007508299999999999,728050976.25,0.006289130700013912,0.00029259,0.93625,161485.88,0.012116302439192404,0.63,-0.48,-0.02,0.12,-0.06,0.035,0.045455,-0.016304,0
1984-05-09,-0.0008415699999999998,726764707.5,-0.0017667289681077003,0.00036946,1.25625,161794.69,0.025378752210515144,-0.21,0.05,0.12,0.4,-0.29,0.035,-0.016304,0.027624,1
1984-05-10,-0.0006496700000000001,724922868.75,-0.002534298557693826,0.0,0.83375,161485.88,0.014038026838422219,-0.11,0.2,-0.04,-0.09,0.04,0.035,0.027624,0.0,0
1984-05-11,-0.008394639999999998,719103823.625,-0.00802712312695264,0.00051691,0.97125,161485.88,0.010212706853877297,-0.87,0.16,0.26,-0.03,0.15,0.035,0.000000,-0.021505,0
1984-05-14,-0.006729170000000001,715511372.375,-0.004995733761907206,0.0005164299999999999,0.66625,162176.97,0.01114369122428117,-0.64,0.1,-0.06,0.38,0.03,0.035,-0.021505,0.005495,1
1984-05-15,0.00439952,719194361.25,0.005147351973980641,0.0,0.78875,161868.16,0.011597105530974771,0.23,-0.43,0.05,0.31,-0.1,0.035,0.005495,0.016393,1
1984-05-16,0.0012565900000000019,719935416.875,0.0010303968786851136,0.00019355000000000004,0.60625,162171.45,0.00815815680694896,-0.08,0.06,-0.04,0.22,0.03,0.035,0.016393,-0.010753,0
1984-05-17,-0.009136440000000001,713718751.375,-0.008635032190782432,0.0,0.89125,162169.9,0.01558400777624617,-1.0,0.23,0.39,0.24,-0.12,0.035,-0.010753,-0.021739,0
1984-05-18,-0.00700624,709788426.875,-0.005506825332006637,0.0,0.8975,162169.9,0.012088631695318146,-0.62,0.06,0.44,0.2,0.29,0.035,-0.021739,-0.011111,0
1984-05-21,-0.0052581200000000015,705190381.25,-0.006478050995060491,0.0008325900000000001,0.74125,161447.16,0.009653729371249916,-0.62,-0.03,0.23,-0.03,-0.06,0.035,-0.011111,0.005618,1
1984-05-22,-0.00464003,702317583.5,-0.004073790321569293,0.0,0.87375,161484.97,0.012690184943017175,-0.71,-0.18,0.03,0.2,-0.04,0.035,0.005618,-0.005587,0
1984-05-23,-0.0035700299999999996,699001373.75,-0.004721809375003327,4.558000000000001e-05,0.73875,163837.45,0.015697292563603884,-0.45,-0.04,0.11,-0.12,0.15,0.035,-0.005587,-0.022472,0
1984-05-24,-0.011840400000000004,691065049.875,-0.011353802972407956,0.0,0.99375,163956.48,0.012585451169962687,-1.38,-0.19,-0.03,0.0,-0.14,0.035,-0.022472,-0.034483,0
1984-05-25,0.0006709999999999996,692190356.625,0.0016283658827827008,0.0005499,0.77,163502.07,0.011230449208929422,0.2,-0.43,0.24,-0.04,0.45,0.035,-0.034483,0.0,0
1984-05-29,-0.00708726,687531041.875,-0.006731262152680051,8.596e-05,1.01,163621.1,0.014884592933648005,-0.86,0.11,0.43,0.25,0.21,0.035,0.000000,0.047619,1
1984-05-30,0.00162977,687929320.75,0.0005792885713404861,0.0,1.3575,164187.64,0.01614206899976054,-0.05,-0.29,-0.48,-0.12,-0.18,0.035,0.047619,0.011364,1
1984-05-31,0.003336130000000001,689305479.875,0.0020004367941457435,0.00014079999999999998,0.835,164237.22,0.016918262943438768,0.27,0.12,-0.8,0.25,-0.39,0.035,0.011364,0.016854,1
1984-06-01,0.01923421,700178019.0,0.01577317958791169,0.00011894000000000005,1.045,164496.27,0.01798848244664436,1.65,-0.6,-0.54,-0.2,0.05,0.036,0.016854,0.005525,1
1984-06-04,0.008172399999999998,703001706.75,0.004032814046394773,0.00016109000000000002,0.92125,164560.22,0.01475972814140155,0.84,0.13,-0.81,0.04,-0.44,0.036,0.005525,0.0,0
1984-06-05,-0.0021717999999999993,699548739.25,-0.004911748388155668,0.0001402,0.795,164560.22,0.013170372211977163,-0.37,0.33,-0.29,0.18,-0.15,0.036,0.000000,0.032967,1
1984-06-06,0.0076034499999999994,703538196.25,0.00570290070750068,0.0,0.85875,164865.59,0.013579875601083726,0.65,-0.33,-0.17,0.32,-0.24,0.036,0.032967,0.010638,1
1984-06-07,-0.0015262799999999992,703130408.375,-0.0005796243575311166,0.0001065,0.61625,165032.85,0.009595565024688765,0.0,0.35,-0.01,0.25,-0.18,0.036,0.010638,0.0,0
1984-06-08,0.0019831799999999998,704634586.125,0.0021392585672355136,0.0,0.69,165367.28,0.01057796784189867,0.13,0.03,0.0,0.13,0.06,0.036,0.000000,-0.015789,0
1984-06-11,-0.014185070000000001,694333282.875,-0.014619355127953648,0.00132145,0.85125,166453.91,0.013789254495457866,-1.18,0.61,0.58,0.55,0.11,0.036,-0.015789,-0.016043,0
1984-06-12,-0.004175680000000001,691807492.375,-0.0036377206196158696,0.0,0.7825,166005.11,0.012519538913380012,-0.47,0.07,0.22,0.23,0.07,0.036,-0.016043,-0.01087,0
1984-06-13,-0.0001897699999999997,691534060.625,-0.0003952425393100034,0.0,0.74625,166701.41,0.012195057016407686,-0.06,0.12,-0.37,0.09,-0.23,0.036,-0.010870,-0.016484,0
1984-06-14,-0.01128835,682178716.25,-0.01352839275413964,6.313999999999993e-05,0.9225,167299.47,0.01651791926288697,-1.02,0.56,0.11,0.01,0.0,0.036,-0.016484,-0.005587,0
1984-06-15,-0.006064730000000002,677189498.375,-0.007313652208949306,1.3909999999999999e-05,0.82,168110.62,0.015442606299792922,-0.6,0.3,-0.14,0.17,-0.46,0.036,-0.005587,0.044944,1
1984-06-18,0.019744629999999996,679108191.75,0.0028333182655728706,0.0,1.2725,167482.4,0.01706930838731649,1.38,-1.32,-0.23,-0.03,0.03,0.036,0.044944,-0.010753,0
1984-06-19,0.004708229999999999,682005179.0,0.004265869982417181,9.315999999999998e-05,0.78625,166694.16,0.012024252722411664,0.53,-0.14,-0.43,0.25,-0.07,0.036,-0.010753,-0.016304,0
1984-06-20,0.014816840000000003,691266926.0,0.013580171067879787,0.0,1.4975,166643.2,0.01678782529019591,1.07,-1.33,-0.23,0.19,-0.12,0.036,-0.016304,0.01105,1
1984-06-21,-0.00392191,689863454.0,-0.002030289526682827,0.0,1.085,165604.0,0.015112195653731682,-0.05,0.38,-0.62,0.07,-0.37,0.036,0.011050,0.04918,1
1984-06-22,0.0002794699999999998,689486989.75,-0.0005457083540476582,0.0,0.87875,165387.89,0.013632873008791596,0.06,0.32,-0.37,0.01,-0.12,0.036,0.049180,-0.020833,0
1984-06-25,-0.0012355400000000002,686814549.75,-0.003875983216114043,0.00189616,0.755,165290.59,0.016387461344626143,-0.17,0.24,-0.08,0.32,-0.16,0.036,-0.020833,0.005319,1
1984-06-26,-0.009038330000000002,681171703.75,-0.008215967471938423,0.00026096,0.795,165619.55,0.01489238842873171,-0.77,0.34,0.16,0.16,0.45,0.036,0.005319,-0.021164,0
1984-06-27,-0.006749680000000003,676448006.5,-0.006934664525838352,0.0,0.80625,165118.81,0.008947484887707692,-0.69,0.18,0.6,0.09,0.35,0.036,-0.021164,0.027027,1
1984-06-28,0.007582649999999997,682733334.375,0.009291664421513746,0.00030155000000000004,0.7675,165264.91,0.010807065381924549,0.64,-0.41,-0.18,0.09,-0.01,0.036,0.027027,-0.010526,0
1984-06-29,0.0006814900000000002,685473098.25,0.004012934094551168,0.00028899000000000004,0.7875,165966.7,0.012515999997978342,0.26,0.18,0.21,0.18,-0.03,0.036,-0.010526,0.010638,1
1984-07-02,-0.00016657999999999964,685556337.625,0.00012143346721038561,0.0,0.65875,165657.89,0.010620145215941106,-0.16,-0.24,0.36,0.25,0.0,0.039,0.010638,-0.015789,0
1984-07-03,0.00489028,688807381.125,0.004742197426491179,0.00019258,0.63125,164912.18,0.01056294433344771,0.32,-0.07,-0.13,0.15,-0.19,0.039,-0.015789,-0.016043,0
1984-07-05,-0.005069370000000001,685016735.875,-0.005503200682618892,0.0,0.61,165742.36,0.010547392528229215,-0.52,0.33,0.2,0.4,0.17,0.039,-0.016043,-0.01087,0
1984-07-06,-0.003510400000000001,682700308.875,-0.0033815626373582264,0.0,0.6075,165994.94,0.011004727256956438,-0.37,-0.03,0.33,0.16,0.19,0.039,-0.010870,0.010989,1
1984-07-09,0.009518859999999997,689488564.0,0.00994324308448924,6.996999999999998e-05,0.94625,165742.36,0.01171926177305783,0.53,-0.88,-0.06,0.1,-0.08,0.039,0.010989,0.01087,1
1984-07-10,-0.003407940000000001,686514942.5,-0.004312793069037757,0.0,0.805,165863.6,0.014184115791414082,-0.29,0.41,-0.11,0.29,-0.13,0.039,0.010870,-0.043011,0
1984-07-11,-0.014175759999999997,675273797.75,-0.016374217156970294,0.0,0.865,165312.65,0.015970797341385182,-1.34,0.88,0.29,0.46,-0.35,0.039,-0.043011,-0.022472,0
1984-07-12,-0.0016813800000000001,673296128.0,-0.0029286931561531837,0.0,0.77,166617.48,0.01650517561360556,-0.41,-0.13,0.41,0.2,0.31,0.039,-0.022472,0.028736,1
1984-07-13,0.0066576599999999975,677887876.0,0.006819804554111464,0.0,0.81,166541.03,0.022483339646974427,0.42,-0.15,0.36,0.09,0.12,0.039,0.028736,-0.011173,0
1984-07-16,0.00524949,682248296.25,0.006432362053337526,0.00022216,0.75875,166617.48,0.013487357064141831,0.19,-0.67,0.31,0.46,0.05,0.039,-0.011173,0.0,0
1984-07-17,0.004127800000000001,684728790.5,0.0036357646675471145,0.0,0.7725,166409.45,0.013337968270158599,0.37,-0.22,0.16,0.25,0.3,0.039,0.000000,-0.00565,0
1984-07-18,-0.008402039999999998,680020590.125,-0.006876007611074764,0.0,0.73375,166617.48,0.012960447377332547,-0.58,0.11,0.52,0.03,0.13,0.039,-0.005650,-0.022727,0
1984-07-19,-0.0061119,676492633.75,-0.005188014048738587,0.0,0.75375,165785.83,0.0166000460784927,-0.7,0.24,0.25,0.44,0.29,0.039,-0.022727,-0.005814,0
1984-07-20,-0.00516257,674480761.875,-0.0029739745484700375,0.0,0.7725,166617.48,0.013789156961987317,-0.6,-0.1,0.52,0.11,0.25,0.039,-0.005814,-0.05848,0
1984-07-23,-0.00342709,671935881.625,-0.003773095385145475,0.00012094,0.90875,165004.05,0.014251297727260142,-0.65,-0.58,0.38,0.09,0.08,0.039,-0.058480,-0.018634,0
1984-07-24,-0.00580409,667505057.75,-0.006594117081952122,4.165e-05,0.82,165004.71,0.01336761478243655,-0.7,-0.04,0.3,0.14,-0.01,0.039,-0.018634,-0.006329,0
1984-07-25,0.009458300000000001,674254209.5,0.010111012151353238,0.0,1.10625,165364.07,0.016246967719260944,0.44,-0.77,-0.47,0.2,-0.52,0.039,-0.006329,0.038217,1
1984-07-26,0.011166480000000001,680112404.75,0.0086884073802731,0.0001056,1.00625,165364.07,0.019135309331223687,0.76,-0.47,-0.99,-0.04,-0.77,0.039,0.038217,0.079755,1
1984-07-27,0.0084232,683377747.25,0.004801180624253165,0.00010560999999999997,1.075,165364.07,0.02151796200264966,0.79,-0.09,-1.24,-0.32,-1.05,0.039,0.079755,0.017045,1
1984-07-30,-0.006678199999999999,677622952.25,-0.008421103881649739,0.00062795,0.8225,166087.38,0.013636503994496509,-0.46,0.25,-0.05,-0.06,-0.25,0.039,0.017045,0.005587,1
1984-07-31,0.0041661100000000015,679776202.5,0.003177652473031367,0.00057311,0.855,165729.54,0.014836648727135932,0.25,-0.08,-1.0,0.25,-0.82,0.039,0.005587,0.0,0
1984-08-01,0.02478577,694921397.375,0.022279677957687927,0.00040004,1.12875,167657.61,0.019219144728579385,2.02,-0.74,-0.76,-0.17,-0.63,0.036,0.000000,0.066667,1
1984-08-02,0.02770508,708718409.5,0.019854061447980964,0.00033357,1.3925,167193.52,0.021712651649443953,2.43,-0.39,-1.56,-0.69,-0.88,0.036,0.066667,0.010417,1
1984-08-03,0.02953402,729081428.5,0.028732171659497485,0.0001005,1.64625,166799.23,0.027359459190775634,2.81,-0.16,-1.95,-0.29,-1.32,0.036,0.010417,0.010309,1
1984-08-06,-0.00138984,729263720.25,0.00025002934223006257,0.0010832399999999999,1.6525,165899.99,0.01844762059755987,0.38,0.76,-0.72,0.98,-0.77,0.036,0.010309,-0.015306,0
1984-08-07,0.00109561,730537456.875,0.0017466063231053042,0.00034174000000000005,1.335,165513.26,0.015894287373424132,0.04,-0.1,-0.06,0.51,0.19,0.036,-0.015306,-0.036269,0
1984-08-08,-0.004445770000000002,726983153.375,-0.004865326844709861,9.063e-05,1.105,165164.81,0.019560925264649212,-0.53,0.22,1.15,0.16,0.69,0.036,-0.036269,0.053763,1
1984-08-09,0.022906599999999996,744367317.0,0.02391274618166106,0.00038544999999999996,1.68125,165067.51,0.01584691463517569,1.99,-1.1,-0.19,-0.12,-0.08,0.036,0.053763,0.020408,1
1984-08-10,-0.0007020500000000002,741925226.25,-0.003280760310436892,0.00016181,1.56,166620.03,0.016457492965656906,0.21,0.44,0.16,-0.28,0.13,0.036,0.020408,-0.015,0
1984-08-13,0.0021463400000000005,743155391.5,0.001658071738870115,0.00030929000000000004,0.875,166829.47,0.012540355716621196,-0.13,-0.22,0.17,-0.02,0.11,0.036,-0.015000,-0.020305,0
1984-08-14,-0.007576620000000001,737626289.25,-0.007440035170625525,0.00019692,0.9425,168208.11,0.013103963322721577,-0.52,0.49,0.46,-0.02,0.26,0.036,-0.020305,-0.020725,0
1984-08-15,-0.01108986,730436916.0,-0.009746633701613328,0.0,0.95875,168208.11,0.01472454424052959,-0.81,0.49,0.21,-0.13,0.18,0.036,-0.020725,0.015873,1
1984-08-16,0.006320790000000001,735027462.75,0.00628465874252182,0.00018780999999999998,0.89125,167910.13,0.012722757215221658,0.52,-0.27,-0.04,-0.05,0.1,0.036,0.015873,-0.010417,0
1984-08-17,0.0018134299999999996,735652228.125,0.0008499891591295938,0.0,0.665,167922.79,0.011394398579786934,0.08,-0.03,0.1,-0.27,0.03,0.036,-0.010417,0.005263,1
1984-08-20,0.006766829999999997,740377588.75,0.006423362078361139,0.0005988899999999999,0.74375,167505.34,0.010616728771099454,0.29,-0.57,0.31,-0.06,0.42,0.036,0.005263,0.04712,1
1984-08-21,0.019966169999999995,754885021.25,0.019594640249029238,0.0,1.2625,167332.8,0.011919040339187201,1.52,-0.6,-0.25,-0.04,-0.14,0.036,0.047120,0.02,1
